0.002433,0.001832
0.000824,0.001508
0.005765,0.000103
0.000979,0.000037
0.000188,0.000372
0.001427,0.000087
0.003001,0.000103
0.003118,0.000180
0.000112,0.000017
0.000189,0.000033
0.000017,0.000205
0.000096,0.004383
0.002043,0.000848
0.001730,0.005911
0.000813,0.000190
0.002806,0.001083
0.000049,0.003609
0.000112,0.000158
0.001860,0.000268
0.003027,0.000314
0.000080,0.004496
0.000677,0.000175
0.000174,0.000064
0.000661,0.000502
0.003247,0.000096
0.000033,0.004218
0.000314,0.000127
0.000284,0.000111
0.001422,0.000112
0.000064,0.000205
0.002393,0.004540
0.000220,0.000268
0.000160,0.000300
0.000034,0.000049
0.000333,0.000096
0.000049,0.000080
0.000112,0.000065
0.000128,0.001702
0.000112,0.000033
0.000143,0.000269
0.000722,0.000080
0.000017,0.000191
0.000114,0.004954
0.000049,0.000285
0.000772,0.000033
0.000081,0.000081
0.002836,0.000111
0.000206,0.000017
0.000018,0.000206
0.000473,0.000065
0.000474,0.000033
0.000081,0.000127
0.000694,0.000881
0.000253,0.000017
0.000127,0.000205
0.000017,0.007590
0.003345,0.000316
0.000049,0.005321
0.001024,0.000127
0.002402,0.005345
0.002572,0.001223
0.000049,0.000127
0.000238,0.000033
0.000033,0.000175
0.000081,0.000128
0.000049,0.000144
0.000362,0.000284
0.000190,0.000959
0.000065,0.003332
0.001585,0.000065
0.000190,0.000253
0.000676,0.000049
0.002227,0.000394
0.004269,0.000097
0.000112,0.000049
0.000333,0.000270
0.000033,0.004266
0.000033,0.000081
0.002014,0.000347
0.000317,0.000017
0.002296,0.000017
0.000174,0.000207
0.000127,0.000112
0.000033,0.003804
0.003139,0.000017
0.001934,0.000049
0.000065,0.005240
0.000081,0.000268
0.000017,0.000489
0.000708,0.000238
0.001914,0.000237
0.000049,0.001502
0.000017,0.003500
0.005173,0.000158
0.000049,0.000049
0.000033,0.000033
0.000017,0.000033
0.000069,0.000113
0.000049,0.004377
0.002179,0.000252
0.002772,0.000017
0.000374,0.000017
0.000190,0.004122
0.000691,0.001709
0.000753,0.000065
0.002210,0.000065
0.000049,0.000457
0.000017,0.004124
0.001920,0.000472
0.000033,0.000237
0.000064,0.000127
0.000520,0.000080
0.000049,0.000034
0.001430,0.000753
0.000442,0.000489
0.000174,0.000112
0.003935,0.000051
0.000018,0.000303
0.000034,0.005725
0.001722,0.000175
0.002692,0.000345
0.000034,0.000301
0.000049,0.002707
0.000237,0.000112
0.006204,0.000018
0.000237,0.000458
0.000017,0.000364
0.000018,0.000159
0.000018,0.002796
0.000049,0.000080
0.000881,0.000017
0.000552,0.000081
0.000300,0.000946
0.000049,0.000284
0.000033,0.000206
0.000064,0.000112
0.000033,0.001435
0.000018,0.000065
0.000473,0.000206
0.000112,0.000582
0.000064,0.002917
0.000237,0.000049
0.005181,0.000049
0.000096,0.000096
0.000033,0.000065
0.000065,0.000065
0.000128,0.000049
0.000678,0.000081
0.001040,0.000222
0.000065,0.000097
0.000049,0.000097
0.003083,0.004427
0.000049,0.000144
0.001012,0.000175
0.000285,0.000096
0.000962,0.000144
0.002506,0.004150
0.000553,0.000033
0.000552,0.000112
0.000868,0.000427
0.003254,0.004287
0.000033,0.000096
0.001575,0.001463
0.000364,0.000017
0.002678,0.004167
0.000033,0.000362
0.001098,0.000315
0.000049,0.000080
0.003541,0.004251
0.000519,0.000081
0.003742,0.000143
0.000096,0.000175
0.000188,0.000112
0.000033,0.000348
0.000159,0.000175
0.000741,0.001860
0.002540,0.003216
0.005753,0.004387
0.002347,0.000285
0.001606,0.000159
0.000049,0.005659
0.000033,0.000097
0.000033,0.000489
0.002505,0.000049
0.000600,0.000207
0.000049,0.003508
0.000049,0.000175
0.000096,0.000332
0.000679,0.000300
0.000159,0.000554
0.000096,0.000033
0.000222,0.000065
0.001621,0.002110
0.004740,0.000381
0.004972,0.000065
0.000491,0.000017
0.000270,0.000017
0.000064,0.003502
0.002166,0.000286
0.000507,0.000176
0.000049,0.000790
0.000175,0.000380
0.000049,0.000566
0.000018,0.000601
0.000049,0.000128
0.000301,0.000065
0.000049,0.003178
0.000018,0.000222
0.002677,0.001465
0.000081,0.000300
0.000112,0.000989
0.000237,0.003918
0.001995,0.000222
0.003037,0.000065
0.000506,0.004076
0.000065,0.000128
0.004956,0.005135
0.000659,0.002671
0.000049,0.002892
0.000677,0.000033
0.000064,0.000237
0.000049,0.000017
0.000033,0.000174
0.000049,0.000017
0.000065,0.000316
0.000081,0.000017
0.000710,0.000097
0.005738,0.000521
0.000080,0.004174
0.000049,0.000144
0.000081,0.000017
0.001608,0.000081
0.003998,0.003602
0.000065,0.000097
0.003907,0.000017
0.000683,0.005023
0.000017,0.000113
0.000033,0.000049
0.002147,0.000080
0.003039,0.000017
0.000093,0.000238
0.000049,0.004099
0.000065,0.000033
0.000018,0.000024
0.000098,0.000239
0.002615,0.000285
0.001882,0.000176
0.000050,0.004619
0.002064,0.000282
0.002956,0.004933
0.000080,0.000158
0.003264,0.002672
0.000096,0.003160
0.000080,0.000049
0.000080,0.000065
0.001974,0.000143
0.002853,0.000065
0.000297,0.000190
0.000049,0.004616
0.003382,0.000065
0.002192,0.004338
0.000080,0.000127
0.000330,0.000080
0.000033,0.000143
0.000832,0.009722
0.006530,0.001455
0.002261,0.000095
0.002890,0.000127
0.000048,0.000551
0.000050,0.005519
0.000080,0.000065
0.003039,0.000221
0.000357,0.000223
0.000034,0.000081
0.000065,0.004238
0.000049,0.000033
0.001978,0.000174
0.002226,0.000253
0.000049,0.000143
0.000341,0.004535
0.000049,0.000175
0.005209,0.000112
0.000034,0.000065
0.000033,0.004949
0.001477,0.000206
0.002072,0.000017
0.000661,0.001005
0.000017,0.004177
0.004530,0.004909
0.000049,0.000221
0.002037,0.000048
0.003255,0.000190
0.000048,0.004435
0.001836,0.000300
0.003822,0.000112
0.000049,0.004610
0.000175,0.000425
0.000064,0.000017
0.000049,0.000017
0.000143,0.000033
0.000345,0.000048
0.000017,0.000096
