0.002650,0.000020
0.000053,0.000019
0.001913,0.000052
0.000052,0.000424
0.000087,0.001868
0.001197,0.000103
0.006122,0.000019
0.000037,0.000100
0.000672,0.000487
0.000017,0.000049
0.002959,0.000363
0.000456,0.000017
0.000064,0.000175
0.000017,0.000111
0.000096,0.001892
0.001035,0.000065
0.001158,0.002127
0.004765,0.000080
0.000064,0.000111
0.000675,0.000345
0.000080,0.000033
0.000048,0.000610
0.000471,0.002075
0.000377,0.000080
0.000111,0.000095
0.002076,0.000360
0.001889,0.000080
0.000095,0.000049
0.000033,0.000064
0.000142,0.000126
0.000578,0.000049
0.000033,0.002196
0.000064,0.000127
0.004892,0.001656
0.000251,0.000594
0.000064,0.000096
0.000017,0.002430
0.000096,0.000033
0.001077,0.000017
0.000237,0.000455
0.000127,0.000205
0.000158,0.000424
0.001781,0.000065
0.000142,0.000033
0.000174,0.000440
0.000017,0.000112
0.000049,0.003238
0.003904,0.002921
0.000049,0.002866
0.001762,0.001927
0.000283,0.002676
0.000017,0.002917
0.000347,0.000128
0.000190,0.000222
0.000315,0.000049
0.000033,0.000049
0.001412,0.000332
0.000347,0.000238
0.001182,0.005583
0.000080,0.000049
0.000064,0.000095
0.000674,0.002185
0.000328,0.000080
0.000797,0.000111
0.000236,0.000017
0.000017,0.001738
0.000065,0.003062
0.000033,0.000175
0.000033,0.000174
0.001804,0.003485
0.000049,0.000159
0.000628,0.000017
0.001772,0.000064
0.000628,0.000315
0.000096,0.000017
0.002067,0.004231
0.003957,0.002006
0.000049,0.004217
0.000033,0.000143
0.000960,0.000080
0.001167,0.000017
0.000097,0.000112
0.001684,0.004172
0.000033,0.000300
0.000253,0.000033
0.003995,0.000174
0.000112,0.000065
0.000269,0.000206
0.000425,0.000661
0.000080,0.000065
0.000206,0.003391
0.001649,0.000143
0.000221,0.000221
0.002570,0.000033
0.000159,0.002052
0.000065,0.000127
0.000064,0.000065
0.000065,0.002714
0.003270,0.000080
0.001638,0.000049
0.000033,0.000521
0.000285,0.003777
0.001419,0.000348
0.000080,0.000065
0.000096,0.000017
0.000064,0.000159
0.001779,0.000112
0.001606,0.000096
0.000017,0.000568
0.000033,0.003281
0.001903,0.000065
0.000081,0.001323
0.000284,0.000694
0.000207,0.000175
0.000033,0.001539
0.000585,0.003035
0.000049,0.000034
0.001472,0.000112
0.003316,0.002241
0.000048,0.002579
0.003078,0.001641
0.000360,0.005527
0.000049,0.000095
0.000830,0.000221
0.001158,0.000690
0.000064,0.000064
0.000343,0.004404
0.006459,0.004221
0.000033,0.000095
0.001433,0.000142
0.002639,0.001422
0.000049,0.003232
0.006019,0.000749
0.000048,0.000174
0.000033,0.000159
0.000065,0.000238
0.000049,0.002218
0.000017,0.000205
0.001673,0.000064
0.000033,0.000283
0.000236,0.000689
0.000282,0.000111
0.000142,0.000547
0.000406,0.000421
0.000110,0.000048
0.000407,0.001433
0.000299,0.000345
0.000064,0.000033
0.000079,0.000017
0.000018,0.002244
0.000017,0.000189
0.000453,0.000345
0.000484,0.000220
0.000094,0.000220
0.000064,0.000485
0.001710,0.005374
0.001476,0.000142
0.003189,0.001731
0.000017,0.003114
0.003175,0.000593
0.000982,0.004251
0.002292,0.000095
0.000298,0.000126
0.001546,0.000330
0.000033,0.000843
0.000049,0.002881
0.000126,0.000049
0.000064,0.001836
0.001758,0.000158
0.000267,0.000080
0.001699,0.000095
0.000080,0.000126
0.000048,0.000828
0.000034,0.000252
0.000204,0.004348
0.001867,0.000188
0.001417,0.000048
0.000048,0.000173
0.000048,0.001993
0.000033,0.000298
0.000111,0.000422
0.000625,0.002668
0.000655,0.000594
0.000033,0.000095
0.000454,0.000033
0.003549,0.000095
0.000766,0.004094
0.001321,0.000360
0.002165,0.000267
0.000157,0.000375
0.000017,0.000702
0.000080,0.000283
0.000251,0.000064
0.000032,0.002631
0.005974,0.000189
0.000048,0.000064
0.000017,0.000500
0.000281,0.003103
0.001326,0.000893
0.000142,0.000469
0.000314,0.000127
0.000033,0.001904
0.000065,0.000127
0.000111,0.000267
0.000080,0.000391
0.000017,0.000158
0.000033,0.000251
0.000409,0.002288
0.005252,0.004364
0.000407,0.000017
0.000095,0.000689
0.000453,0.000033
0.000359,0.000251
0.000733,0.000048
0.000064,0.000314
0.000048,0.000033
0.000033,0.001696
0.000080,0.000346
0.000593,0.000189
0.000485,0.002933
0.005259,0.000283
0.000049,0.000033
0.000017,0.000173
0.000111,0.000314
0.000048,0.000049
0.000017,0.002707
0.000048,0.000095
0.002162,0.000142
0.000530,0.000095
0.000064,0.002172
0.000220,0.000641
0.000329,0.000532
0.000126,0.002555
0.003383,0.000438
0.000064,0.000017
0.000875,0.000033
0.000438,0.001576
0.000437,0.000593
0.000111,0.002537
0.001843,0.000204
0.002467,0.002213
0.000049,0.000252
0.000283,0.002945
0.000049,0.000219
0.000050,0.000049
0.002323,0.001279
0.000048,0.000578
0.000422,0.000500
0.000048,0.000997
0.000266,0.002568
0.000157,0.000330
0.001469,0.000080
0.001157,0.000906
0.000017,0.001817
0.000033,0.000173
0.000064,0.000048
0.000048,0.003695
0.000017,0.000095
0.003867,0.000329
0.000064,0.000298
0.000361,0.000597
0.000080,0.000503
0.000377,0.001062
0.000064,0.000361
0.000017,0.000080
0.000048,0.000189
0.001907,0.000283
0.004503,0.000158
0.000017,0.002395
0.000017,0.000780
0.003583,0.000080
0.000064,0.000095
0.000111,0.000033
0.000064,0.000064
0.000079,0.000048
0.000095,0.000111
0.000173,0.001423
0.000033,0.000780
0.000204,0.001911
0.000064,0.000064
0.000235,0.000033
0.000017,0.000080
0.002056,0.000656
0.000033,0.000095
0.002162,0.000127
0.000033,0.000064
0.000204,0.000064
0.000017,0.000547
0.000033,0.001030
0.000405,0.002148
0.003815,0.000080
0.000329,0.003211
0.000204,0.002865
0.001681,0.000126
0.001747,0.000220
0.000717,0.000188
0.000967,0.004126
0.001029,0.000203
0.002130,0.000095
0.000033,0.000204
0.000033,0.002522
0.000017,0.000749
0.000033,0.000142
0.002363,0.000064
0.002074,0.000048
0.000048,0.001494
0.000142,0.000111
0.000017,0.000609
0.000298,0.002519
0.000017,0.000080
